alpha [mm],fx [mm],fy [mm],l [mm],lh [mm],lr [mm],lv [mm],offset1 [mm],pr [mm],pr2 [mm],w [mm],wr [mm],wu [mm],Diode 1 state,Diode 2 state,Freq [GHz],"dB(S(1,1)) []"
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.686746988,-0.569946332
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.698795181,-0.547960613
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.710843373,-0.529143129
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.722891566,-0.513186309
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.734939759,-0.499861925
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.746987952,-0.489011617
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.759036145,-0.48054166
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.771084337,-0.47442164
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.78313253,-0.470687168
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.795180723,-0.469447171
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.807228916,-0.470896909
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.819277108,-0.4753387
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.831325301,-0.483213566
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.843373494,-0.495149077
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.855421687,-0.51203199
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.86746988,-0.535120128
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.879518072,-0.566218187
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.891566265,-0.607961159
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.903614458,-0.664285165
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.915662651,-0.741237256
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.927710843,-0.848424578
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.939759036,-1.001726847
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.951807229,-1.228636485
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.963855422,-1.579374571
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.975903614,-2.151446231
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.987951807,-3.147200124
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3,-5.016232355
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.012048193,-8.812159997
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.024096386,-15.14329093
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.036144578,-10.34446057
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.048192771,-5.888151701
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.060240964,-3.711118699
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.072289157,-2.557231464
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.084337349,-1.893535053
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.096385542,-1.484420267
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.108433735,-1.217442307
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.120481928,-1.034947559
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.13253012,-0.90541125
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.144578313,-0.810597346
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.156626506,-0.73942963
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.168674699,-0.684890332
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.180722892,-0.642366315
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.192771084,-0.608725143
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.204819277,-0.581777212
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.21686747,-0.55995096
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.228915663,-0.542090272
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.240963855,-0.527324349
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.253012048,-0.514981888
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.265060241,-0.504533091
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.277108434,-0.495549599
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.289156627,-0.487676214
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.301204819,-0.480610552
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.313253012,-0.474088141
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.325301205,-0.467871338
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.337349398,-0.461741017
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.34939759,-0.455490355
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.361445783,-0.448920315
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.373493976,-0.441836651
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.385542169,-0.434048455
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.397590361,-0.425368484
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.409638554,-0.415615731
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.421686747,-0.404621018
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.43373494,-0.392236808
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.445783133,-0.378352943
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.457831325,-0.362920716
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.469879518,-0.345988509
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.481927711,-0.327753135
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.493975904,-0.308631715
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.506024096,-0.289358863
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.518072289,-0.27111186
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.530120482,-0.25566043
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.542168675,-0.245524411
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.554216867,-0.244098996
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.56626506,-0.255672716
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.578313253,-0.285227495
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.590361446,-0.337900827
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.602409639,-0.41805513
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.614457831,-0.52807622
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.626506024,-0.667271218
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.638554217,-0.83138818
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.65060241,-1.013130381
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.662650602,-1.203579989
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.674698795,-1.393977847
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.686746988,-1.577182769
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.698795181,-1.748406695
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.710843373,-1.905226689
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.722891566,-2.047134354
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.734939759,-2.174923253
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.746987952,-2.290122324
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.759036145,-2.394567477
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.771084337,-2.490122321
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.78313253,-2.57852045
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.795180723,-2.661292377
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.807228916,-2.739744906
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.819277108,-2.814969488
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.831325301,-2.887864395
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.843373494,-2.959161681
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.855421687,-3.029454076
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.86746988,-3.09921945
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.879518072,-3.168841987
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.891566265,-3.238629933
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.903614458,-3.308830202
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.915662651,-3.379640229
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.927710843,-3.451217531
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.939759036,-3.52368736
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.951807229,-3.597148829
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.963855422,-3.671679801
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.975903614,-3.747340789
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.987951807,-3.824178075
0.983,22.53,8.205128205,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,4,-3.902226205
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1,-0.121629245
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.012048193,-0.121375657
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.024096386,-0.121041889
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.036144578,-0.120663909
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.048192771,-0.120274026
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.060240964,-0.119901357
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.072289157,-0.119572248
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.084337349,-0.119310639
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.096385542,-0.119138412
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.108433735,-0.119075687
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.120481928,-0.119141105
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.13253012,-0.119352083
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.144578313,-0.119725043
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.156626506,-0.120275642
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.168674699,-0.121018965
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.180722892,-0.121969733
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.192771084,-0.12314248
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.204819277,-0.124551745
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.21686747,-0.12621225
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.228915663,-0.128139081
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.240963855,-0.130347871
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.253012048,-0.132854993
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.265060241,-0.135677756
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.277108434,-0.138834608
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.289156627,-0.142345363
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.301204819,-0.146231434
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.313253012,-0.150516084
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.325301205,-0.155224706
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.337349398,-0.160385113
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.34939759,-0.166027858
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.361445783,-0.172186572
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.373493976,-0.178898321
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.385542169,-0.186203964
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.397590361,-0.194148513
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.409638554,-0.202781453
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.421686747,-0.212156982
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.43373494,-0.222334116
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.445783133,-0.23337655
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.457831325,-0.245352146
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.469879518,-0.258331851
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.481927711,-0.272387821
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.493975904,-0.287590485
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.506024096,-0.30400436
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.518072289,-0.321682679
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.530120482,-0.340661485
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.542168675,-0.360955017
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.554216867,-0.382555967
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.56626506,-0.405446224
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.578313253,-0.429624546
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.590361446,-0.455154827
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.602409639,-0.482230089
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.614457831,-0.511235031
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.626506024,-0.542782357
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.638554217,-0.577705863
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.65060241,-0.617016111
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.662650602,-0.661846884
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.674698795,-0.713425355
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.686746988,-0.77308535
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.698795181,-0.842325625
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.710843373,-0.922906559
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.722891566,-1.016981463
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.734939759,-1.127268596
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.746987952,-1.257283891
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.759036145,-1.411673286
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.771084337,-1.596714176
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.78313253,-1.821112299
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.795180723,-2.097335084
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.807228916,-2.44396762
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.819277108,-2.890132359
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.831325301,-3.484351342
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.843373494,-4.313702147
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.855421687,-5.5490571
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.86746988,-7.565703885
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.879518072,-11.35096084
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.891566265,-21.37551281
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.903614458,-19.23645322
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.915662651,-11.58139293
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.927710843,-8.842935941
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.939759036,-7.589217276
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.951807229,-6.874507356
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.963855422,-6.32321263
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.975903614,-5.794816987
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.987951807,-5.258363587
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2,-4.726279592
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.012048193,-4.219526801
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.024096386,-3.753675995
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.036144578,-3.336338388
0.983,22.53,8.461538462,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.048192771,-2.968881689
